Unnamed: 0,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
5n9DJWUiwuKuPE9sCVbQ0n,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Something About You,65,Hayden James,Something About You,https://i.scdn.co/image/ab67616d0000b27312be0d681f5fb61d7a27e993,"['aussietronica', 'edm', 'gauze pop', 'house', 'pop dance', 'tropical house']",60,0.861,0.602,2,-7.314,0,0.0617,0.369,0.0644,0.0751,0.684,114.978,225181,4,edm
3X1qgXnTY7c0q3KnCwCVKZ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Family Affair - HÄWK & BEYGE Remix,57,Disco Fries,Family Affair (HÄWK & BEYGE Remix),https://i.scdn.co/image/ab67616d0000b273bc4bfcb92b3a7198975fc9c8,"['edm', 'electro house', 'pop dance', 'pop edm']",49,0.858,0.911,6,-8.084,1,0.0653,0.00532,0.455,0.101,0.74,124.007,154891,4,edm
6RkS0CfEdlfOpmGfONFUjp,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Body Dancing,47,Qulinez,World Gone Crazy,https://i.scdn.co/image/ab67616d0000b2736bbebfd926929e93be4bf3bf,"['edm', 'electro house', 'pop dance', 'progressive electro house']",40,0.571,0.876,1,-7.403,1,0.0462,0.00321,7.1e-06,0.104,0.319,128.005,198469,4,edm
6RH07T2S9BvAvJgG8Mqk5t,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,The Buzz (feat. Mataya & Young Tapz),30,Hermitude,Dark Night Sweet Light,https://i.scdn.co/image/ab67616d0000b273d19f8b5591b60b71a96b0b5b,"['australian dance', 'downtempo', 'edm', 'electronic trap', 'escape room']",54,0.739,0.583,0,-6.434,0,0.173,0.33,0.00137,0.122,0.497,140.941,221787,4,edm
5WHTFyqSii0lmT9R21abT8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Don't Call Me Up,76,Mabel,Ivy To Roses (Mixtape),https://i.scdn.co/image/ab67616d0000b273fb4278cf3d557dc89ca80ad5,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",70,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4,edm
6txvQu0zUbiqG24A8XMLnK,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Miracle Maker,69,Dom Dolla,Miracle Maker,https://i.scdn.co/image/ab67616d0000b273271d5d428af8209918db1401,"['australian house', 'deep groove house', 'edm', 'electro house', 'house']",61,0.609,0.94,10,-6.097,1,0.0617,0.00124,0.269,0.15,0.238,128.001,188592,4,edm
7CJszP8UJJJ2LbUOdwdvjI,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,If I Could,39,Tut Tut Child,If I Could,https://i.scdn.co/image/ab67616d0000b273fd8620b7d4dcdb48e5657ae8,"['chillstep', 'complextro', 'edm', 'electro house', 'gaming edm', 'glitch', 'melodic dubstep']",38,0.397,0.725,4,-5.418,0,0.0951,0.0103,4.42e-06,0.134,0.123,177.882,195843,4,edm
4cuBQhxCjoXW9EX2UqeQwo,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Can You Feel My Heart,63,Varien,Can You Feel My Heart,https://i.scdn.co/image/ab67616d0000b27314ec368080d7f9eaf9782b54,"['chillstep', 'downtempo', 'edm', 'electro house', 'filthstep', 'gaming edm', 'melodic dubstep']",50,0.258,0.747,4,-4.857,0,0.0417,0.00689,1.2e-06,0.37,0.321,120.619,232201,4,edm
3HPPcZ9oK7yGmy5vn7OMLC,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hammer,50,Dirtyphonics,Vantablack,https://i.scdn.co/image/ab67616d0000b273e081ca83069e0085ef7af583,"['drum and bass', 'dubstep', 'edm', 'electro house', 'french dnb', 'gaming dubstep', 'jump up', 'melodic dubstep']",46,0.486,0.878,0,-3.068,1,0.151,1.52e-05,0.533,0.124,0.205,180.008,197333,4,edm
7Ay1JeXkSBpZRMB6dYHc3k,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Run,54,Kai Wachi,Run,https://i.scdn.co/image/ab67616d0000b2739c55ad96fd12a74f05cb3695,"['brostep', 'deathstep', 'dubstep', 'edm', 'electronic trap']",52,0.506,0.581,2,-7.078,0,0.0384,0.0508,3.13e-06,0.114,0.216,149.78,217625,4,edm
3zYcdTFPsQrh4az4YY1wmg,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Millennia,53,Pixel Terror,Millennia,https://i.scdn.co/image/ab67616d0000b27338dcbc7440c13c875750b4ac,"['complextro', 'edm', 'electro house', 'gaming edm', 'melodic dubstep', 'speedrun']",46,0.339,0.802,7,-5.358,0,0.162,0.0403,0.0,0.284,0.423,200.05,166800,4,edm
7n1940b6kHcaEewFSZXnXa,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Better Not (with Wafia),66,Louis The Child,Kids At Play- EP,https://i.scdn.co/image/ab67616d0000b27353c069027efd7447798e844d,"['edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",65,0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,222866,4,edm
0HnV5R4fBuNCoh6XDetQmj,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Rhythm Of The Night,54,Maurice West,Rhythm Of The Night,https://i.scdn.co/image/ab67616d0000b273d98e7a594b625dd4ae5215ac,"['edm', 'electro house', 'sky room']",53,0.507,0.861,3,-3.302,0,0.0938,0.00264,0.00101,0.643,0.238,127.964,181943,4,edm
5Z3zRrMIJk7CVpfcLsM9wD,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,King,63,Years & Years,Communion (Deluxe),https://i.scdn.co/image/ab67616d0000b2731b540c6520c468dfc0171a60,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house', 'uk pop']",70,0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.432,119.975,215360,4,edm
3tOfZiPM0vPLSPdKi04muG,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Sleepwalking,51,Win and Woo,Sleepwalking,https://i.scdn.co/image/ab67616d0000b27300802602ad2a07f6c6cf62e1,"['edm', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house', 'vapor twitch']",47,0.719,0.678,6,-5.7,1,0.0468,0.00417,1.11e-06,0.113,0.582,122.943,196390,4,edm
7wMRWeyvKI0u83vWbjbhH1,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hypnotized - Markus Schulz Remix,48,Ilan Bluestone,Hypnotized (Markus Schulz Remix),https://i.scdn.co/image/ab67616d0000b27348e6dd9fe5f0d10f7323fd72,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",47,0.421,0.771,11,-9.321,0,0.0592,0.00139,0.196,0.235,0.0759,132.029,195674,4,edm
7F0DDqZ6SdIUEMuo8eRlmv,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Glide,47,Stephen Walking,Glide,https://i.scdn.co/image/ab67616d0000b273d8da4ee4b3d7c0ff6dc65c9e,"['complextro', 'edm', 'electro house', 'gaming edm']",43,0.759,0.976,0,-1.876,1,0.0616,0.0834,0.000239,0.279,0.635,134.017,196853,4,edm
40vxyMiqiIpiRmHqQkdQj2,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Break Loose,38,Televisor,Venture,https://i.scdn.co/image/ab67616d0000b2733665853d5cc2dd2b4200497c,"['complextro', 'edm', 'electro house', 'gaming edm']",33,0.711,0.792,0,-5.89,0,0.111,0.0656,5.59e-05,0.371,0.766,120.013,219273,4,edm
2xo44UuPdAFzaVMSX95suy,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Forget It (feat. Oliver Tree),54,Getter,Radical Dude!,https://i.scdn.co/image/ab67616d0000b273f17c9105d82dd5bedbece7c6,"['brostep', 'dark trap', 'edm', 'electronic trap', 'filthstep']",53,0.681,0.616,1,-9.173,1,0.0366,0.00539,0.00403,0.0635,0.121,113.995,212632,4,edm
3GDTO4VnjlQbHfNJ87FNfn,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Call On Me - Ryan Riback Remix,51,Starley,One of One,https://i.scdn.co/image/ab67616d0000b2736f213639d623f6af9659a3b4,"['aussietronica', 'australian pop', 'dance pop', 'deep tropical house', 'edm', 'electropop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",57,0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105.0,222041,4,edm
1S7hEPenrIVKVTuEjtXKz9,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Letting Go,60,Hogland,Letting Go,https://i.scdn.co/image/ab67616d0000b2738fdc2dde0899140589d25ef9,"['deep pop edm', 'edm', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",52,0.667,0.635,6,-5.924,1,0.0365,0.0534,0.0,0.0963,0.217,119.948,192089,4,edm
1F65NjLm6OQIpuiwGMAdBf,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hang Up,51,WRLD,Hang Up,https://i.scdn.co/image/ab67616d0000b2731fdf8cadf53a2770b91063a6,"['complextro', 'edm', 'electro house', 'future bass', 'gaming edm']",45,0.665,0.834,5,-3.845,0,0.0278,0.00506,0.00195,0.153,0.293,120.049,199500,4,edm
4FEcEwbE2vsqhxbTPtiNTL,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Summer 91 (Looking Back),68,Noizu,Summer 91 (Looking Back),https://i.scdn.co/image/ab67616d0000b2733c0c35544b3c51b9b8896f87,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'tropical house', 'uk dance']",58,0.509,0.953,11,-4.954,0,0.0414,0.0159,3.3e-05,0.28,0.406,125.015,180000,4,edm
5nIrdpo8eXQU3YgZelEXkd,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Shots & Squats,64,Vigiland,Shots & Squats,https://i.scdn.co/image/ab67616d0000b273289e825caca03bdc50e26b3e,"['dance pop', 'edm', 'electronic trap', 'pop dance', 'pop rap', 'tropical house']",60,0.807,0.812,5,-5.009,0,0.106,0.00773,0.000501,0.236,0.242,128.012,171799,4,edm
2mEAc3LsnqpdKYcG9JDC9t,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,CHAOS,48,MUST DIE!,CHAOS,https://i.scdn.co/image/ab67616d0000b27385595694cad592db39710782,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'melodic dubstep']",43,0.462,0.977,10,-4.157,0,0.0767,0.0053,0.521,0.801,0.183,145.004,201109,4,edm
5xL84TYVoMCJZc3ZIv50x4,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Tunnel Vision - Don Diablo Edit,0,Zonderling,Cluster EP,https://i.scdn.co/image/ab67616d0000b2736e30d3eb87f304773a5140fd,"['edm', 'electro house', 'progressive house']",56,0.763,0.913,5,-4.1,0,0.112,0.234,0.453,0.11,0.363,125.999,215476,4,edm
2ndTv8R5uRrygmtDVuAejj,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Strangers,42,No Mana,Secret Level,https://i.scdn.co/image/ab67616d0000b273fc9b6b98bd568908b9a18540,"['complextro', 'edm', 'electro house']",41,0.435,0.684,1,-7.064,0,0.0556,0.0132,0.00055,0.0818,0.195,127.93,283125,4,edm
44q90Nlg7a39ZpY8sZeHuM,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Mawlee (feat. Young Buck & DJ Afterthought),39,Riot Ten,Mawlee (feat. Young Buck & DJ Afterthought) [Remixes],https://i.scdn.co/image/ab67616d0000b2737a21171891541c636ddd2521,"['dubstep', 'edm', 'electro house', 'electronic trap']",50,0.923,0.506,10,-8.73,0,0.329,0.282,0.00564,0.145,0.265,139.938,178286,4,edm
4Bc5lnLxHWj2nwjGohNHr2,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Yours Truly,43,Mr FijiWiji,Growing Up,https://i.scdn.co/image/ab67616d0000b273a0722345e99de538e8db177f,"['chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm']",45,0.634,0.871,10,-4.804,0,0.0486,7.35e-05,0.56,0.689,0.0692,120.01,282027,4,edm
4gYotnknfdBl4rlcMJWaFJ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Afterdark,53,MYRNE,Afterdark,https://i.scdn.co/image/ab67616d0000b273f82547e84b89e9bc845e95c2,"['edm', 'future bass', 'gaming edm', 'melodic dubstep', 'pop edm', 'singaporean electronic', 'singaporean pop', 'vapor twitch']",45,0.608,0.571,4,-5.555,0,0.0537,0.082,0.0104,0.0913,0.263,90.06,200000,4,edm
4LfryUF6KUoJNPoOhSsV7z,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Monster (Rework),49,DotEXE,Monster (Rework),https://i.scdn.co/image/ab67616d0000b2734703ee1f95b9540c12d5b012,"['complextro', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",35,0.32,0.923,6,-2.581,0,0.199,0.00666,0.00183,0.0823,0.329,144.849,221832,4,edm
6HhLVhfYXhIsD4UpM0CLWo,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Children - Rework,62,Mike Candys,Children (Rework),https://i.scdn.co/image/ab67616d0000b273ac6165bdc444e1252f7a9b67,"['edm', 'pop dance', 'pop house']",61,0.68,0.993,1,-2.156,1,0.0456,0.0985,0.833,0.209,0.183,128.016,172617,4,edm
0yxqE17S8mauxiv10mMVS0,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Keep You,40,Duumu,Keep You,https://i.scdn.co/image/ab67616d0000b2739b3f7db1045defcb886c9814,"['complextro', 'edm', 'electro house', 'future bass', 'gaming edm', 'pop edm']",37,0.63,0.664,11,-7.636,0,0.213,0.114,0.0,0.082,0.0493,129.888,217846,4,edm
5ROUkE55LI83kG3ZRmAnum,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Light Up The Sky (feat. Scott Stapp),48,Wooli,Light Up The Sky (feat. Scott Stapp),https://i.scdn.co/image/ab67616d0000b2737062d6d68515e533c9f0781a,"['brostep', 'dubstep', 'edm', 'electronic trap', 'gaming dubstep', 'melodic dubstep']",51,0.165,0.664,7,-4.064,1,0.038,0.104,5.65e-05,0.147,0.154,150.069,284425,4,edm
46n9OJc7LOIVdj8t2l5WA5,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,End Of The Night,57,Danny Avila,End Of The Night,https://i.scdn.co/image/ab67616d0000b273c27d89fa8abb3990e2b3a29c,"['edm', 'pop dance']",53,0.666,0.72,9,-4.483,1,0.0269,0.371,0.0,0.0793,0.312,99.97,205724,4,edm
4Iw6e5hL3ynmUNV2tgClHL,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Chasing Clouds,49,Bad Computer,Chasing Clouds,https://i.scdn.co/image/ab67616d0000b273ae8e102c0fc58c289cec1966,"['complextro', 'edm', 'electro house', 'gaming edm']",46,0.636,0.719,1,-4.532,1,0.0463,0.0231,1.48e-06,0.0677,0.28,127.846,217500,3,edm
0GhMImCJ8bJ1oKDZOhUedJ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Midnight,44,Andrew Bayer,Midnight / Equal,https://i.scdn.co/image/ab67616d0000b273df866bbf50979c7418865fc8,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",46,0.598,0.541,7,-11.495,1,0.0437,0.157,0.146,0.126,0.0422,128.001,480000,4,edm
2mbc2h0S6vizR0LHxewhBb,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Highscore,57,Panda Eyes,KIKO,https://i.scdn.co/image/ab67616d0000b273a343d5104644ff2decca9bb0,"['edm', 'gaming edm', 'speedrun']",47,0.603,0.853,10,-4.802,0,0.0422,0.00218,0.861,0.0623,0.274,109.979,259683,4,edm
3AayefDdUFxivRs79bX7kV,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,We Won't Be Alone,58,Feint,We Won't Be Alone,https://i.scdn.co/image/ab67616d0000b2735545b80a9fe26faccb5b6a51,"['chillstep', 'dancefloor dnb', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",53,0.377,0.858,11,-4.9,0,0.148,0.134,0.00185,0.0985,0.117,174.751,234475,4,edm
20ZP3Om9DvDazXrNUC7WM2,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",69,Rudimental,Toast to Our Differences (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2733b2ca582d8778096f23b3ae9,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",67,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,211760,4,edm
7aIiDOQyCBA8yi1dozGojm,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Ode To Oi,52,TJR,Ode To Oi,https://i.scdn.co/image/ab67616d0000b273d378a09a534bf36077817e3c,"['edm', 'electro house', 'melbourne bounce', 'moombahton', 'pop dance', 'progressive electro house', 'uk garage']",53,0.923,0.842,11,-2.37,0,0.0663,0.000274,0.574,0.303,0.183,127.98,271875,4,edm
4mEILaBM7bKZqKAun5tABu,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,When We Were Young,60,Lost Kings,When We Were Young,https://i.scdn.co/image/ab67616d0000b273f9ddb813825cb7fb207b474c,"['edm', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",59,0.547,0.789,8,-5.619,1,0.042,0.00871,0.0,0.1,0.345,129.916,193911,4,edm
6kckNpuM5oXZrObLExRg6d,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Road,63,Lane 8,Brightest Lights,https://i.scdn.co/image/ab67616d0000b2738e62ab7239cd10dfc2404d2f,"['edm', 'gauze pop', 'progressive house', 'tropical house']",62,0.689,0.514,11,-12.803,1,0.0383,0.512,0.449,0.0952,0.0963,121.985,238033,4,edm
2iQVxrAzwy8dMG0yldSaIg,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,New Game,50,Nitro Fun,New Game,https://i.scdn.co/image/ab67616d0000b273c905a82b99a04cc6b5770439,"['complextro', 'edm', 'electro house', 'gaming edm', 'speedrun']",45,0.627,0.991,1,-2.9,0,0.0804,0.000611,0.675,0.396,0.516,128.007,259355,4,edm
23yHtymxEzGbHFJ41VDIeg,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Quiet Hope,46,Farius,Quiet Hope,https://i.scdn.co/image/ab67616d0000b27378c9055aea8aaab2d5c5f42d,"['edm', 'progressive house', 'progressive trance']",42,0.445,0.856,3,-7.377,1,0.041,0.00571,0.673,0.39,0.234,128.012,202500,4,edm
1rIKgCH4H52lrvDcz50hS8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Lush Life,77,Zara Larsson,So Good,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",76,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,201122,4,edm
6zBFQ5dWHEmEx2RDoZ1ZP2,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Dominate,48,Space Laces,Dominate,https://i.scdn.co/image/ab67616d0000b273abe929288484cb506b1591c9,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'electronic trap', 'gaming dubstep']",46,0.632,0.989,8,-1.673,1,0.175,0.00177,0.56,0.547,0.0662,128.004,234376,4,edm
6iurmqnGvHaRDlQObVsDRx,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Acid Machine (ABGT496),37,Genix,Group Therapy 496,https://i.scdn.co/image/ab67616d0000b2737a9010a636ec8bcde11dcb9c,"['edm', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",40,0.623,0.876,1,-8.207,1,0.039,0.000246,0.266,0.168,0.162,128.078,275861,4,edm
5QifrqmnjHzdOuBAheeeNU,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Say Something - Zac Samuel Remix,69,Karen Harding,Say Something,https://i.scdn.co/image/ab67616d0000b2734a710f967adbade59838bb33,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'pop edm', 'tropical house', 'uk dance', 'uk pop']",58,0.701,0.667,7,-6.177,1,0.0361,0.0121,6.53e-06,0.148,0.675,119.975,213135,4,edm
0bqjS54zmDlYanW8mlx28k,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Lose Control,47,Grum,Deep State,https://i.scdn.co/image/ab67616d0000b27384397898010b5228401256be,"['edm', 'filter house', 'progressive house']",44,0.542,0.857,2,-6.133,0,0.0352,0.00113,0.571,0.0779,0.162,128.011,337500,4,edm
7u7RMMynAINKO3iMS0s0pZ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Lightning,51,Super8 & Tab,Lightning,https://i.scdn.co/image/ab67616d0000b273c5b6ad42e4f0d8ad933b82a9,"['edm', 'finnish edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",47,0.561,0.902,10,-5.203,0,0.0308,0.000412,0.0178,0.151,0.215,125.007,234960,4,edm
7Ee4NvfKVO1nol38l1lLBm,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Killing Giants,10,Puppet,LIFE IN JAPAN,https://i.scdn.co/image/ab67616d0000b27313c79f0eb36b21fc4eb3cd49,"['edm', 'future bass', 'gaming edm', 'melodic dubstep']",40,0.395,0.941,4,-4.529,1,0.0713,0.199,0.00119,0.348,0.405,179.965,241911,4,edm
76XAEIVTSmXwrq41rt2n5G,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Forget It,63,Matroda,Forget It,https://i.scdn.co/image/ab67616d0000b2735ebdab379d9d924437f249cc,"['bass house', 'edm', 'electro house', 'house']",56,0.717,0.903,7,-6.042,0,0.141,0.179,0.00532,0.192,0.344,122.986,173694,4,edm
7qGoMOzR9pJ1bPl4bFmTN7,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Overthinker,59,INZO,Overthinker,https://i.scdn.co/image/ab67616d0000b27375724ce25ffc9a0d2d1964f9,"['edm', 'future bass']",49,0.472,0.604,8,-4.437,1,0.134,0.0315,0.0292,0.101,0.212,128.375,268000,1,edm
66DY7zgkddhgjZ0LYGRrJu,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hearts Will Burn,41,Kyau & Albert,Hearts Will Burn,https://i.scdn.co/image/ab67616d0000b273eb6dc1d802df1a2494d3e228,"['edm', 'german techno', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",43,0.623,0.887,1,-3.224,1,0.0347,0.00926,0.874,0.132,0.173,128.008,141425,4,edm
4cG7HUWYHBV6R6tHn1gxrl,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,Riton,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],https://i.scdn.co/image/ab67616d0000b273815cb538fd7821595b2bc8c5,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",68,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4,edm
37tWPZAM7MJwB3l4bbuLG8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Sentient - Joe Ford Remix,44,Droptek,Symbiosis Remixed Part 1,https://i.scdn.co/image/ab67616d0000b27378a70b6b7bbf94ab64cc5ca9,"['chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'gaming edm', 'halftime dnb']",35,0.713,0.897,10,-2.938,0,0.17,0.0365,0.593,0.426,0.666,172.022,286059,4,edm
530DSmQqfBxT9R7OtKG4TN,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Sing It Back,64,Going Deeper,Sing It Back,https://i.scdn.co/image/ab67616d0000b27381d9ec3518d3e3cc01042622,"['covertronica', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'russian edm']",52,0.86,0.883,6,-4.338,1,0.155,0.163,0.000101,0.099,0.496,119.974,150000,4,edm
